datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2025-01-16 00:00:00,long,same direction,96526.2,0.0,1286.59,0.0,25.75
2025-01-16 04:00:00,long,same direction,96526.2,0.0,1286.59,0.0,25.75
2025-01-16 08:00:00,long,same direction,96526.2,0.0,1286.59,0.0,25.75
2025-01-16 12:00:00,long,same direction,96526.2,0.0,1286.59,0.0,25.75
2025-01-16 16:00:00,long,same direction,96526.2,0.0,1286.59,0.0,25.75
2025-01-16 20:00:00,long,same direction,96526.2,0.0,1286.59,0.0,25.75
2025-01-17 00:00:00,long,same direction,96526.2,0.0,1286.59,0.0,25.75
2025-01-17 01:40:00,long,sell - take_profit,96526.2,101448.0,1351.55,5.05,30.8
2025-01-17 04:00:00,long,buy,101016.1,0.0,1350.87,-0.05,30.75
2025-01-17 08:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-17 12:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-17 16:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-17 20:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-18 00:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-18 04:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-18 08:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-18 12:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-18 16:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-18 20:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-19 00:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-19 04:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-19 08:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-19 12:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-19 16:00:00,long,same direction,101016.1,0.0,1350.87,0.0,30.75
2025-01-19 19:58:00,long,sell - take_profit,101016.1,106103.5,1418.23,4.99,35.73
2025-01-19 20:00:00,short,buy,106231.4,0.0,1417.52,-0.05,35.68
2025-01-19 23:19:00,short,sell - take_profit,106231.4,100375.1,1494.96,5.46,41.15
2025-01-20 00:00:00,long,buy,101310.7,0.0,1494.21,-0.05,41.1
2025-01-20 04:00:00,long,same direction,101310.7,0.0,1494.21,0.0,41.1
2025-01-20 06:49:00,long,sell - take_profit,101310.7,106714.5,1573.16,5.28,46.38
2025-01-20 08:00:00,long,buy,107172.9,0.0,1572.38,-0.05,46.33
2025-01-20 12:00:00,long,same direction,107172.9,0.0,1572.38,0.0,46.33
2025-01-20 16:00:00,long,same direction,107172.9,0.0,1572.38,0.0,46.33
2025-01-20 16:13:00,long,sell - stop_loss,107172.9,103723.6,1520.98,-3.27,43.06
2025-01-20 20:00:00,long,buy,103693.3,0.0,1520.22,-0.05,43.01
2025-01-21 00:00:00,long,same direction,103693.3,0.0,1520.22,0.0,43.01
2025-01-21 01:29:00,long,sell - stop_loss,103693.3,100200.3,1468.25,-3.42,39.59
2025-01-21 04:00:00,long,buy,102915.8,0.0,1467.52,-0.05,39.54
2025-01-21 08:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-21 12:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-21 16:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-21 20:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-22 00:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-22 04:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-22 08:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-22 12:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-22 16:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-22 20:00:00,long,same direction,102915.8,0.0,1467.52,0.0,39.54
2025-01-23 00:00:00,short,sell - direction change,102915.8,103670.4,1477.54,0.68,40.23
2025-01-23 00:00:00,short,buy,103670.4,0.0,1476.81,-0.05,40.18
2025-01-23 04:00:00,short,same direction,103670.4,0.0,1476.81,0.0,40.18
2025-01-23 08:00:00,short,same direction,103670.4,0.0,1476.81,0.0,40.18
2025-01-23 12:00:00,long,sell - direction change,103670.4,101921.5,1500.98,1.64,41.81
2025-01-23 12:00:00,long,buy,101921.5,0.0,1500.23,-0.05,41.76
2025-01-23 16:00:00,long,same direction,101921.5,0.0,1500.23,0.0,41.76
2025-01-23 20:00:00,long,same direction,101921.5,0.0,1500.23,0.0,41.76
2025-01-24 00:00:00,long,same direction,101921.5,0.0,1500.23,0.0,41.76
2025-01-24 04:00:00,long,same direction,101921.5,0.0,1500.23,0.0,41.76
2025-01-24 08:00:00,long,same direction,101921.5,0.0,1500.23,0.0,41.76
2025-01-24 12:00:00,long,same direction,101921.5,0.0,1500.23,0.0,41.76
2025-01-24 16:00:00,long,same direction,101921.5,0.0,1500.23,0.0,41.76
2025-01-24 18:27:00,long,sell - take_profit,101921.5,107114.0,1575.91,5.04,46.81
2025-01-24 20:00:00,long,buy,105734.3,0.0,1575.12,-0.05,46.76
2025-01-25 00:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-25 04:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-25 08:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-25 12:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-25 16:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-25 20:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-26 00:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-26 04:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-26 08:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-26 12:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-26 16:00:00,long,same direction,105734.3,0.0,1575.12,0.0,46.76
2025-01-26 20:00:00,short,sell - direction change,105734.3,105056.7,1564.24,-0.69,46.07
2025-01-26 20:00:00,short,buy,105056.7,0.0,1563.46,-0.05,46.02
2025-01-27 00:00:00,short,same direction,105056.7,0.0,1563.46,0.0,46.02
2025-01-27 04:00:00,short,same direction,105056.7,0.0,1563.46,0.0,46.02
2025-01-27 05:51:00,short,sell - take_profit,105056.7,99670.1,1642.84,5.08,51.09
2025-01-27 08:00:00,short,buy,98986.3,0.0,1642.02,-0.05,51.04
2025-01-27 12:00:00,short,same direction,98986.3,0.0,1642.02,0.0,51.04
2025-01-27 14:53:00,short,sell - stop_loss,98986.3,101959.5,1591.88,-3.05,47.99
2025-01-27 16:00:00,short,buy,101055.2,0.0,1591.08,-0.05,47.94
2025-01-27 20:00:00,long,sell - direction change,101055.2,99649.9,1612.41,1.34,49.28
2025-01-27 20:00:00,long,buy,99649.9,0.0,1611.61,-0.05,49.23
2025-01-28 00:00:00,long,same direction,99649.9,0.0,1611.61,0.0,49.23
2025-01-28 04:00:00,long,same direction,99649.9,0.0,1611.61,0.0,49.23
2025-01-28 08:00:00,long,same direction,99649.9,0.0,1611.61,0.0,49.23
2025-01-28 12:00:00,long,same direction,99649.9,0.0,1611.61,0.0,49.23
2025-01-28 16:00:00,long,same direction,99649.9,0.0,1611.61,0.0,49.23
2025-01-28 20:00:00,short,sell - direction change,99649.9,102375.4,1654.88,2.69,51.92
2025-01-28 20:00:00,short,buy,102375.4,0.0,1654.05,-0.05,51.87
2025-01-29 00:00:00,long,sell - direction change,102375.4,101278.0,1670.96,1.02,52.89
2025-01-29 00:00:00,long,buy,101278.0,0.0,1670.12,-0.05,52.84
2025-01-29 04:00:00,long,same direction,101278.0,0.0,1670.12,0.0,52.84
2025-01-29 08:00:00,long,same direction,101278.0,0.0,1670.12,0.0,52.84
2025-01-29 12:00:00,short,sell - direction change,101278.0,102591.5,1690.94,1.25,54.08
2025-01-29 12:00:00,short,buy,102591.5,0.0,1690.1,-0.05,54.03
2025-01-29 16:00:00,long,sell - direction change,102591.5,101919.3,1700.33,0.61,54.64
2025-01-29 16:00:00,long,buy,101919.3,0.0,1699.48,-0.05,54.59
2025-01-29 20:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-30 00:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-30 04:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-30 08:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-30 12:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-30 16:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-30 20:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-31 00:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-31 04:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-31 08:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-31 12:00:00,long,same direction,101919.3,0.0,1699.48,0.0,54.59
2025-01-31 16:00:00,short,sell - direction change,101919.3,105404.7,1756.75,3.37,57.96
2025-01-31 16:00:00,short,buy,105404.7,0.0,1755.87,-0.05,57.91
2025-01-31 20:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-01 00:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-01 04:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-01 08:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-01 12:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-01 16:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-01 20:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-02 00:00:00,short,same direction,105404.7,0.0,1755.87,0.0,57.91
2025-02-02 03:08:00,short,sell - take_profit,105404.7,100133.3,1842.8,4.95,62.86
2025-02-02 04:00:00,short,buy,99157.1,0.0,1841.88,-0.05,62.81
2025-02-02 08:00:00,short,same direction,99157.1,0.0,1841.88,0.0,62.81
2025-02-02 12:00:00,short,same direction,99157.1,0.0,1841.88,0.0,62.81
2025-02-02 16:00:00,short,same direction,99157.1,0.0,1841.88,0.0,62.81
2025-02-02 20:00:00,short,same direction,99157.1,0.0,1841.88,0.0,62.81
2025-02-03 00:00:00,short,same direction,99157.1,0.0,1841.88,0.0,62.81
2025-02-03 01:42:00,short,sell - take_profit,99157.1,94179.7,1933.42,4.97,67.78
2025-02-03 04:00:00,short,buy,93998.2,0.0,1932.45,-0.05,67.73
2025-02-03 08:00:00,short,same direction,93998.2,0.0,1932.45,0.0,67.73
2025-02-03 12:00:00,long,sell - direction change,93998.2,95052.3,1909.81,-1.17,66.56
2025-02-03 12:00:00,long,buy,95052.3,0.0,1908.86,-0.05,66.51
2025-02-03 16:00:00,long,same direction,95052.3,0.0,1908.86,0.0,66.51
2025-02-03 18:41:00,long,sell - take_profit,95052.3,99824.2,2003.74,4.97,71.48
2025-02-03 20:00:00,long,buy,101831.8,0.0,2002.73,-0.05,71.43
2025-02-04 00:00:00,long,same direction,101831.8,0.0,2002.73,0.0,71.43
2025-02-04 04:00:00,long,same direction,101831.8,0.0,2002.73,0.0,71.43
2025-02-04 05:16:00,long,sell - stop_loss,101831.8,98736.8,1940.86,-3.09,68.34
2025-02-04 08:00:00,long,buy,98409.6,0.0,1939.89,-0.05,68.29
2025-02-04 12:00:00,long,same direction,98409.6,0.0,1939.89,0.0,68.29
2025-02-04 16:00:00,long,same direction,98409.6,0.0,1939.89,0.0,68.29
2025-02-04 20:00:00,short,sell - direction change,98409.6,98828.6,1947.18,0.38,68.67
2025-02-04 20:00:00,short,buy,98828.6,0.0,1946.21,-0.05,68.62
2025-02-05 00:00:00,long,sell - direction change,98828.6,97706.0,1967.34,1.09,69.7
2025-02-05 00:00:00,long,buy,97706.0,0.0,1966.36,-0.05,69.65
2025-02-05 04:00:00,short,sell - direction change,97706.0,98000.3,1971.3,0.25,69.9
2025-02-05 04:00:00,short,buy,98000.3,0.0,1970.31,-0.05,69.85
2025-02-05 08:00:00,long,sell - direction change,98000.3,97814.3,1973.07,0.14,69.99
2025-02-05 08:00:00,long,buy,97814.3,0.0,1972.08,-0.05,69.94
2025-02-05 12:00:00,short,sell - direction change,97814.3,98186.2,1978.59,0.33,70.27
2025-02-05 12:00:00,short,buy,98186.2,0.0,1977.6,-0.05,70.22
2025-02-05 16:00:00,short,same direction,98186.2,0.0,1977.6,0.0,70.22
2025-02-05 20:00:00,short,same direction,98186.2,0.0,1977.6,0.0,70.22
2025-02-06 00:00:00,short,same direction,98186.2,0.0,1977.6,0.0,70.22
2025-02-06 04:00:00,long,sell - direction change,98186.2,97308.9,1994.28,0.84,71.07
2025-02-06 04:00:00,long,buy,97308.9,0.0,1993.29,-0.05,71.02
2025-02-06 08:00:00,long,same direction,97308.9,0.0,1993.29,0.0,71.02
2025-02-06 12:00:00,short,sell - direction change,97308.9,98829.0,2023.43,1.51,72.53
2025-02-06 12:00:00,short,buy,98829.0,0.0,2022.42,-0.05,72.48
2025-02-06 16:00:00,short,same direction,98829.0,0.0,2022.42,0.0,72.48
2025-02-06 20:00:00,short,same direction,98829.0,0.0,2022.42,0.0,72.48
2025-02-07 00:00:00,short,same direction,98829.0,0.0,2022.42,0.0,72.48
2025-02-07 04:00:00,short,same direction,98829.0,0.0,2022.42,0.0,72.48
2025-02-07 08:00:00,long,sell - direction change,98829.0,96694.9,2065.08,2.11,74.59
2025-02-07 08:00:00,long,buy,96694.9,0.0,2064.04,-0.05,74.54
2025-02-07 12:00:00,long,same direction,96694.9,0.0,2064.04,0.0,74.54
2025-02-07 16:00:00,short,sell - direction change,96694.9,98245.5,2096.11,1.55,76.09
2025-02-07 16:00:00,short,buy,98245.5,0.0,2095.06,-0.05,76.04
2025-02-07 20:00:00,short,same direction,98245.5,0.0,2095.06,0.0,76.04
2025-02-08 00:00:00,short,same direction,98245.5,0.0,2095.06,0.0,76.04
2025-02-08 04:00:00,short,same direction,98245.5,0.0,2095.06,0.0,76.04
2025-02-08 08:00:00,short,same direction,98245.5,0.0,2095.06,0.0,76.04
2025-02-08 12:00:00,short,same direction,98245.5,0.0,2095.06,0.0,76.04
2025-02-08 16:00:00,short,same direction,98245.5,0.0,2095.06,0.0,76.04
2025-02-08 20:00:00,short,same direction,98245.5,0.0,2095.06,0.0,76.04
2025-02-09 00:00:00,long,sell - direction change,98245.5,96406.8,2133.23,1.82,77.86
2025-02-09 00:00:00,long,buy,96406.8,0.0,2132.16,-0.05,77.81
2025-02-09 04:00:00,long,same direction,96406.8,0.0,2132.16,0.0,77.81
2025-02-09 08:00:00,short,sell - direction change,96406.8,97013.9,2144.52,0.58,78.39
2025-02-09 08:00:00,short,buy,97013.9,0.0,2143.45,-0.05,78.34
2025-02-09 12:00:00,short,same direction,97013.9,0.0,2143.45,0.0,78.34
2025-02-09 16:00:00,short,same direction,97013.9,0.0,2143.45,0.0,78.34
2025-02-09 20:00:00,long,sell - direction change,97013.9,96016.6,2164.41,0.98,79.32
2025-02-09 20:00:00,long,buy,96016.6,0.0,2163.33,-0.05,79.27
2025-02-10 00:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-10 04:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-10 08:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-10 12:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-10 16:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-10 20:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-11 00:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-11 04:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-11 08:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-11 12:00:00,long,same direction,96016.6,0.0,2163.33,0.0,79.27
2025-02-11 16:00:00,short,sell - direction change,96016.6,96982.0,2184.0,0.96,80.23
2025-02-11 16:00:00,short,buy,96982.0,0.0,2182.91,-0.05,80.18
2025-02-11 20:00:00,short,same direction,96982.0,0.0,2182.91,0.0,80.18
2025-02-12 00:00:00,short,same direction,96982.0,0.0,2182.91,0.0,80.18
2025-02-12 04:00:00,short,same direction,96982.0,0.0,2182.91,0.0,80.18
2025-02-12 08:00:00,short,same direction,96982.0,0.0,2182.91,0.0,80.18
2025-02-12 12:00:00,short,same direction,96982.0,0.0,2182.91,0.0,80.18
2025-02-12 16:00:00,long,sell - direction change,96982.0,95767.2,2209.16,1.2,81.38
2025-02-12 16:00:00,long,buy,95767.2,0.0,2208.05,-0.05,81.33
2025-02-12 20:00:00,long,same direction,95767.2,0.0,2208.05,0.0,81.33
2025-02-13 00:00:00,long,same direction,95767.2,0.0,2208.05,0.0,81.33
2025-02-13 04:00:00,long,same direction,95767.2,0.0,2208.05,0.0,81.33
2025-02-13 08:00:00,long,same direction,95767.2,0.0,2208.05,0.0,81.33
2025-02-13 12:00:00,long,same direction,95767.2,0.0,2208.05,0.0,81.33
2025-02-13 16:00:00,short,sell - direction change,95767.2,95941.2,2210.96,0.13,81.46
2025-02-13 16:00:00,short,buy,95941.2,0.0,2209.86,-0.05,81.41
2025-02-13 20:00:00,long,sell - direction change,95941.2,95594.3,2216.74,0.31,81.72
2025-02-13 20:00:00,long,buy,95594.3,0.0,2215.63,-0.05,81.67
2025-02-14 00:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-14 04:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-14 08:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-14 12:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-14 16:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-14 20:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-15 00:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-15 04:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-15 08:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-15 12:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-15 16:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-15 20:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-16 00:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-16 04:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-16 08:00:00,long,same direction,95594.3,0.0,2215.63,0.0,81.67
2025-02-16 12:00:00,short,sell - direction change,95594.3,97288.2,2253.78,1.72,83.39
2025-02-16 12:00:00,short,buy,97288.2,0.0,2252.66,-0.05,83.34
2025-02-16 16:00:00,long,sell - direction change,97288.2,96850.1,2261.68,0.4,83.74
2025-02-16 16:00:00,long,buy,96850.1,0.0,2260.54,-0.05,83.69
2025-02-16 20:00:00,short,sell - direction change,96850.1,97021.5,2263.42,0.13,83.82
2025-02-16 20:00:00,short,buy,97021.5,0.0,2262.28,-0.05,83.77
2025-02-17 00:00:00,short,same direction,97021.5,0.0,2262.28,0.0,83.77
2025-02-17 04:00:00,short,same direction,97021.5,0.0,2262.28,0.0,83.77
2025-02-17 08:00:00,short,same direction,97021.5,0.0,2262.28,0.0,83.77
2025-02-17 12:00:00,short,same direction,97021.5,0.0,2262.28,0.0,83.77
2025-02-17 16:00:00,short,same direction,97021.5,0.0,2262.28,0.0,83.77
2025-02-17 20:00:00,short,same direction,97021.5,0.0,2262.28,0.0,83.77
2025-02-18 00:00:00,long,sell - direction change,97021.5,95735.0,2291.15,1.28,85.05
2025-02-18 00:00:00,long,buy,95735.0,0.0,2290.0,-0.05,85.0
2025-02-18 04:00:00,short,sell - direction change,95735.0,96150.7,2298.8,0.38,85.38
2025-02-18 04:00:00,short,buy,96150.7,0.0,2297.65,-0.05,85.33
2025-02-18 08:00:00,short,same direction,96150.7,0.0,2297.65,0.0,85.33
2025-02-18 12:00:00,short,same direction,96150.7,0.0,2297.65,0.0,85.33
2025-02-18 16:00:00,short,same direction,96150.7,0.0,2297.65,0.0,85.33
2025-02-18 20:00:00,long,sell - direction change,96150.7,94066.0,2346.32,2.12,87.45
2025-02-18 20:00:00,long,buy,94066.0,0.0,2345.15,-0.05,87.4
2025-02-19 00:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-19 04:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-19 08:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-19 12:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-19 16:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-19 20:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-20 00:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-20 04:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-20 08:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-20 12:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-20 16:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-20 20:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-21 00:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-21 04:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-21 08:00:00,long,same direction,94066.0,0.0,2345.15,0.0,87.4
2025-02-21 09:18:00,long,sell - take_profit,94066.0,98907.8,2464.69,5.1,92.5
2025-02-21 12:00:00,long,buy,98586.3,0.0,2463.45,-0.05,92.45
2025-02-21 16:00:00,short,sell - direction change,98586.3,98074.8,2449.44,-0.57,91.88
2025-02-21 16:00:00,short,buy,98074.8,0.0,2448.22,-0.05,91.83
2025-02-21 20:00:00,long,sell - direction change,98074.8,95260.0,2517.26,2.82,94.65
2025-02-21 20:00:00,long,buy,95260.0,0.0,2516.0,-0.05,94.6
2025-02-22 00:00:00,long,same direction,95260.0,0.0,2516.0,0.0,94.6
2025-02-22 04:00:00,short,sell - direction change,95260.0,96310.0,2542.47,1.05,95.65
2025-02-22 04:00:00,short,buy,96310.0,0.0,2541.2,-0.05,95.6
2025-02-22 08:00:00,long,sell - direction change,96310.0,96331.1,2539.37,-0.07,95.53
2025-02-22 08:00:00,long,buy,96331.1,0.0,2538.1,-0.05,95.48
2025-02-22 12:00:00,short,sell - direction change,96331.1,96594.7,2543.78,0.22,95.7
2025-02-22 12:00:00,short,buy,96594.7,0.0,2542.51,-0.05,95.65
2025-02-22 16:00:00,long,sell - direction change,96594.7,96613.2,2540.75,-0.07,95.58
2025-02-22 16:00:00,long,buy,96613.2,0.0,2539.48,-0.05,95.53
2025-02-22 20:00:00,short,sell - direction change,96613.2,96620.0,2538.39,-0.04,95.49
2025-02-22 20:00:00,short,buy,96620.0,0.0,2537.12,-0.05,95.44
2025-02-23 00:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-23 04:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-23 08:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-23 12:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-23 16:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-23 20:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-24 00:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-24 04:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-24 08:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-24 12:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-24 16:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-24 20:00:00,short,same direction,96620.0,0.0,2537.12,0.0,95.44
2025-02-24 23:35:00,short,sell - take_profit,96620.0,91625.9,2666.99,5.12,100.56
2025-02-25 00:00:00,short,buy,91478.2,0.0,2665.66,-0.05,100.51
2025-02-25 04:00:00,short,same direction,91478.2,0.0,2665.66,0.0,100.51
2025-02-25 08:00:00,short,same direction,91478.2,0.0,2665.66,0.0,100.51
2025-02-25 10:23:00,short,sell - take_profit,91478.2,86833.0,2799.68,5.03,105.54
2025-02-25 12:00:00,short,buy,89220.0,0.0,2798.28,-0.05,105.49
2025-02-25 16:00:00,short,same direction,89220.0,0.0,2798.28,0.0,105.49
2025-02-25 20:00:00,long,sell - direction change,89220.0,87959.5,2836.42,1.36,106.85
2025-02-25 20:00:00,long,buy,87959.5,0.0,2835.0,-0.05,106.8
2025-02-26 00:00:00,long,same direction,87959.5,0.0,2835.0,0.0,106.8
2025-02-26 04:00:00,short,sell - direction change,87959.5,88882.4,2863.33,1.0,107.8
2025-02-26 04:00:00,short,buy,88882.4,0.0,2861.9,-0.05,107.75
2025-02-26 08:00:00,short,same direction,88882.4,0.0,2861.9,0.0,107.75
2025-02-26 12:00:00,long,sell - direction change,88882.4,88589.3,2869.9,0.28,108.03
2025-02-26 12:00:00,long,buy,88589.3,0.0,2868.47,-0.05,107.98
2025-02-26 14:21:00,long,sell - stop_loss,88589.3,85715.3,2773.98,-3.29,104.68
2025-02-26 16:00:00,short,buy,87499.9,0.0,2772.59,-0.05,104.63
2025-02-26 20:00:00,short,same direction,87499.9,0.0,2772.59,0.0,104.63
2025-02-26 20:13:00,short,sell - take_profit,87499.9,83058.2,2911.95,5.03,109.66
2025-02-27 00:00:00,short,buy,84208.6,0.0,2910.49,-0.05,109.61
2025-02-27 04:00:00,short,same direction,84208.6,0.0,2910.49,0.0,109.61
2025-02-27 08:00:00,long,sell - direction change,84208.6,86220.0,2839.52,-2.44,107.17
2025-02-27 08:00:00,long,buy,86220.0,0.0,2838.1,-0.05,107.12
2025-02-27 12:00:00,long,same direction,86220.0,0.0,2838.1,0.0,107.12
2025-02-27 16:00:00,short,sell - direction change,86220.0,85480.0,2812.32,-0.91,106.21
2025-02-27 16:00:00,short,buy,85480.0,0.0,2810.91,-0.05,106.16
2025-02-27 20:00:00,long,sell - direction change,85480.0,84070.2,2855.87,1.6,107.76
2025-02-27 20:00:00,long,buy,84070.2,0.0,2854.44,-0.05,107.71
2025-02-28 00:00:00,short,sell - direction change,84070.2,84686.0,2873.92,0.68,108.4
2025-02-28 00:00:00,short,buy,84686.0,0.0,2872.48,-0.05,108.35
2025-02-28 02:33:00,short,sell - take_profit,84686.0,79911.7,3032.99,5.59,113.93
2025-02-28 04:00:00,short,buy,80399.9,0.0,3031.47,-0.05,113.88
2025-02-28 08:00:00,short,same direction,80399.9,0.0,3031.47,0.0,113.88
2025-02-28 12:00:00,long,sell - direction change,80399.9,80461.9,3027.62,-0.13,113.76
2025-02-28 12:00:00,long,buy,80461.9,0.0,3026.1,-0.05,113.71
2025-02-28 16:00:00,long,same direction,80461.9,0.0,3026.1,0.0,113.71
2025-02-28 16:38:00,long,sell - take_profit,80461.9,84523.9,3177.36,5.0,118.7
2025-02-28 20:00:00,long,buy,84394.0,0.0,3175.77,-0.05,118.65
2025-03-01 00:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-01 04:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
